9.71589,52.35884,"Göttinger Straße"
9.5029,47.76852,"L290 15"
8.01096,47.96137,"L128 28"
9.57861,47.23676,"Alberweg"
9.62085,47.26668,"Küchlerstraße"
9.63072,47.27576,"Merowingerstraße"
9.63902,47.27572,"Hadeldorfstraße"
9.63953,47.33651,"Hans-Berchtold-Straße"
9.64495,47.27675,"Montfortstraße"
9.7336,47.42219,"Rohrbach"
14.07897,48.20354,"Marchtrenker Straße"
9.72567,47.42522,"Rohrbach"
9.79708,47.16963,"Walgaustraße"
9.63354,47.21774,"Bahnhofstraße"
9.74262,47.45555,"Senderstraße"
9.82544,47.1569,"Untersteinstraße"
7.56388,47.54445,"Neubadrain"
8.97012,47.21629,"Sankt Gallerstraße"
-3.54694,40.42939,"Avenida de José Garate"
-3.55601,40.43064,"Avenida de la Industria"
-3.46598,40.44527,"Carretera de Loeches"
2.81197,41.96903,"Carrer Oviedo"
1.51245,41.99756,"Carretera de Ponts a Ripoll"
-8.13364,42.63664,"Po-534"
-3.74926,40.32476,"Calle Rey Pastor"
-0.41754,42.12854,"Calle Alcañiz"
-3.74274,40.32234,"Calle Eduardo Torroja"
2.35688,41.64626,"Carretera de Cardedeu a Dosrius"
-8.83056,42.11024,"Avenida de Sabarís"
-8.74499,41.98875,"Rúa José Antonio"
-6.26773,36.4991,"Calle Algeciras"
-3.77769,43.46707,"Avenida de la Reina Victoria"
-5.15111,36.75144,"Avenida de Málaga"
-3.74943,40.39557,"Calle de la Duquesa de Parcent"
-6.94548,37.21529,"Avenida Francisco Montenegro"
-3.66707,40.45598,"Avenida de Alfonso XIII"
-3.85915,40.31372,"Avenida Carlos V"
-3.80579,40.29163,"Calle de Móstoles"
-16.39838,28.33131,"Tf-28"
-2.35349,42.47369,"Na-134"
-3.74237,40.40094,"Calle del Concejal Francisco José Jiméne"
-3.74656,40.34251,"Avenida de la Reina Sofía"
-3.75222,40.34239,"Avenida de la Reina Sofía"
-3.76091,40.26999,"Avenida de la Industria"
-3.4796,43.40351,"N-634"
-3.8333,43.46264,"Avenida de los Castros"
-3.63459,40.38183,"Calle del Cocherón de la Villa"
-2.90117,43.24004,"Bi-712"
-0.68736,38.25926,"Carrer Teulada"
2.71878,39.61242,"Camí de Son Ametller"
-3.63727,40.46885,"Calle de Arequipa"
-5.65215,42.61361,"Carretera León-Villanueva Carrizo"
-1.92128,38.86433,"Cm-3203"
2.75029,49.92892,"Chaussée Léon Blum"
4.78101,46.97433," "
5.60919,43.20584,"Voie Antiope"
2.21932,48.8035,"Route Royale"
2.22235,48.80659,"Route Royale"
2.69314,48.25789,"Rue Barry Tricard"
3.28018,50.40104,"Route de Somain"
2.20669,48.83701,"Allée de Marnes"
7.50279,47.59426,"Avenue Nathan Katz"
5.8268,45.13874,"Avenue des Thermes"
2.11254,48.92179,"Boulevard Paymal"
4.0966,44.16216,"D904"
7.26062,47.85515," "
1.48539,44.88502,"Avenue de Toulouse"
2.17801,48.67638,"Avenue de Provence"
2.08078,48.89106,"Rue de Fourqueux"
-0.8718,47.68832,"Rue Charles de Gaulle"
5.096,48.71362,"Rue de Bar-le-Duc"
3.33661,47.70711,"Rue Arrighi"
2.54281,48.00234,"Avenue du 24 Novembre"
2.58123,48.85837,"Avenue Aristide Briand"
10.46125,44.79938," "
7.43213,45.04737,"Via Villarbasse"
14.05508,40.81648,"Via Giulio Cesare"
11.20714,43.75013,"Via delle Bagnese"
12.74981,41.83172,"Via Frascati"
14.34278,38.00392,"Ponte Serravalle"
8.67212,45.06077,"Via Frascarolo"
7.61426,45.07892,"Corso Marche"
17.11954,40.85236,"Via Turi"
11.78571,42.1408," "
16.69671,39.26723," "
7.70038,45.07985,"Corso Novara"
14.07422,40.81356,"Via Lucullo"
14.3774,40.9109,"Via Principe di Piemonte"
14.34649,41.03587,"Via Alfredo Rampi"
13.16423,38.08975,"Via Circonvallazione"
13.17507,38.0923,"Via Circonvallazione"
